Date,Image Name,Resolution,Size (bytes),Image Path,Brisque_Score,Quality_Assessment
14-05-2023,14-05-2023/100442141_2023-05-13_2.jpg,480 x 1066,6329,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100442141_2023-05-13_2.jpg"")",90.30434707771732,Poor quality and clarity
14-05-2023,14-05-2023/100442310_2023-05-13_2.jpg,480 x 1061,59759,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100442310_2023-05-13_2.jpg"")",15.493166219305607,Good quality and clarity
14-05-2023,14-05-2023/100442978_2023-05-13_2.jpg,480 x 640,44585,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100442978_2023-05-13_2.jpg"")",25.233333803201248,Good quality and clarity
14-05-2023,14-05-2023/100443269_2023-05-13_2.jpg,480 x 640,57953,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100443269_2023-05-13_2.jpg"")",24.314743263818826,Good quality and clarity
14-05-2023,14-05-2023/100443271_2023-05-13_2.jpg,480 x 1066,64183,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100443271_2023-05-13_2.jpg"")",28.744502933790244,Good quality and clarity
14-05-2023,14-05-2023/100443727_2023-05-13_2.jpg,221 x 480,24871,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100443727_2023-05-13_2.jpg"")",22.449244949168673,Good quality and clarity
14-05-2023,14-05-2023/100443962_2023-05-13_2.jpg,480 x 640,2765,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100443962_2023-05-13_2.jpg"")",109.22228875917219,Poor quality and clarity
14-05-2023,14-05-2023/100444610_2023-05-13_2.jpg,359 x 480,38132,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100444610_2023-05-13_2.jpg"")",29.6806370046248,Good quality and clarity
14-05-2023,14-05-2023/100444618_2023-05-13_2.jpg,480 x 640,48392,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100444618_2023-05-13_2.jpg"")",19.04572627499337,Good quality and clarity
14-05-2023,14-05-2023/100445063_2023-05-13_2.jpg,480 x 852,61267,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100445063_2023-05-13_2.jpg"")",21.213918216319,Good quality and clarity
14-05-2023,14-05-2023/100446040_2023-05-13_2.jpg,480 x 640,33475,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100446040_2023-05-13_2.jpg"")",32.13605760568234,Poor quality and clarity
14-05-2023,14-05-2023/100446094_2023-05-13_2.jpg,480 x 640,37593,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100446094_2023-05-13_2.jpg"")",6.500414044600888,Good quality and clarity
14-05-2023,14-05-2023/100446506_2023-05-13_2.jpg,360 x 480,18440,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100446506_2023-05-13_2.jpg"")",24.62631352314574,Good quality and clarity
14-05-2023,14-05-2023/100446518_2023-05-13_2.jpg,480 x 1010,46341,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100446518_2023-05-13_2.jpg"")",31.978558854640454,Poor quality and clarity
14-05-2023,14-05-2023/100446641_2023-05-13_2.jpg,480 x 640,45751,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100446641_2023-05-13_2.jpg"")",20.936319044346277,Good quality and clarity
14-05-2023,14-05-2023/100450084_2023-05-13_2.jpg,480 x 642,34174,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100450084_2023-05-13_2.jpg"")",35.5037756954342,Poor quality and clarity
14-05-2023,14-05-2023/100450391_2023-05-13_2.jpg,480 x 640,28637,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100450391_2023-05-13_2.jpg"")",33.85335614758921,Poor quality and clarity
14-05-2023,14-05-2023/100451267_2023-05-13_2.jpg,480 x 360,25364,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100451267_2023-05-13_2.jpg"")",30.798612031024135,Poor quality and clarity
14-05-2023,14-05-2023/100451727_2023-05-13_2.jpg,480 x 1052,59889,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100451727_2023-05-13_2.jpg"")",19.95588523092951,Good quality and clarity
14-05-2023,14-05-2023/100451731_2023-05-13_2.jpg,480 x 360,2057,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100451731_2023-05-13_2.jpg"")",105.7917426088413,Poor quality and clarity
14-05-2023,14-05-2023/100452064_2023-05-13_2.jpg,480 x 640,51892,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100452064_2023-05-13_2.jpg"")",12.954873267149509,Good quality and clarity
14-05-2023,14-05-2023/100452610_2023-05-13_2.jpg,480 x 640,30903,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100452610_2023-05-13_2.jpg"")",17.270849215330003,Good quality and clarity
14-05-2023,14-05-2023/100453389_2023-05-13_2.jpg,480 x 360,1933,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100453389_2023-05-13_2.jpg"")",110.04229042062892,Poor quality and clarity
14-05-2023,14-05-2023/100453516_2023-05-13_2.jpg,480 x 640,26987,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100453516_2023-05-13_2.jpg"")",21.978471979754516,Good quality and clarity
14-05-2023,14-05-2023/100453570_2023-05-13_2.jpg,480 x 852,45084,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100453570_2023-05-13_2.jpg"")",38.918883987575754,Poor quality and clarity
14-05-2023,14-05-2023/100453666_2023-05-13_2.jpg,480 x 640,40627,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100453666_2023-05-13_2.jpg"")",39.814192205073454,Poor quality and clarity
14-05-2023,14-05-2023/100453668_2023-05-13_2.jpg,480 x 647,39581,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100453668_2023-05-13_2.jpg"")",24.729075797174886,Good quality and clarity
14-05-2023,14-05-2023/100454755_2023-05-13_2.jpg,480 x 640,30746,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100454755_2023-05-13_2.jpg"")",26.362671445187715,Good quality and clarity
14-05-2023,14-05-2023/100454758_2023-05-13_2.jpg,480 x 640,29133,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100454758_2023-05-13_2.jpg"")",27.379234975086405,Good quality and clarity
14-05-2023,14-05-2023/100454944_2023-05-13_2.jpg,360 x 480,30838,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100454944_2023-05-13_2.jpg"")",24.28021402471424,Good quality and clarity
14-05-2023,14-05-2023/100455409_2023-05-13_2.jpg,480 x 640,47590,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100455409_2023-05-13_2.jpg"")",13.06025378261117,Good quality and clarity
14-05-2023,14-05-2023/100455416_2023-05-13_2.jpg,360 x 480,19272,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100455416_2023-05-13_2.jpg"")",21.79961490936782,Good quality and clarity
14-05-2023,14-05-2023/100455759_2023-05-13_2.jpg,480 x 640,51793,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100455759_2023-05-13_2.jpg"")",27.051843669951012,Good quality and clarity
14-05-2023,14-05-2023/100455943_2023-05-13_2.jpg,480 x 640,11105,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100455943_2023-05-13_2.jpg"")",59.92398486844431,Poor quality and clarity
14-05-2023,14-05-2023/100455954_2023-05-13_2.jpg,480 x 1024,53768,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100455954_2023-05-13_2.jpg"")",20.60000663923128,Good quality and clarity
14-05-2023,14-05-2023/100456295_2023-05-13_2.jpg,480 x 640,3683,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100456295_2023-05-13_2.jpg"")",96.09558480322934,Poor quality and clarity
14-05-2023,14-05-2023/100457183_2023-05-13_2.jpg,480 x 640,3482,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100457183_2023-05-13_2.jpg"")",98.63926222085044,Poor quality and clarity
14-05-2023,14-05-2023/100458311_2023-05-13_2.jpg,480 x 639,46952,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100458311_2023-05-13_2.jpg"")",19.71289999007044,Good quality and clarity
14-05-2023,14-05-2023/100458477_2023-05-13_2.jpg,480 x 640,63128,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100458477_2023-05-13_2.jpg"")",40.52405876779139,Poor quality and clarity
14-05-2023,14-05-2023/100458749_2023-05-13_2.jpg,480 x 640,32333,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100458749_2023-05-13_2.jpg"")",39.19067664336748,Poor quality and clarity
14-05-2023,14-05-2023/100459004_2023-05-13_2.jpg,360 x 480,33852,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100459004_2023-05-13_2.jpg"")",29.578561958887434,Good quality and clarity
14-05-2023,14-05-2023/100459229_2023-05-13_2.jpg,480 x 639,32270,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100459229_2023-05-13_2.jpg"")",18.215670709525256,Good quality and clarity
14-05-2023,14-05-2023/100459608_2023-05-13_2.jpg,480 x 640,29365,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100459608_2023-05-13_2.jpg"")",22.563879356735782,Good quality and clarity
14-05-2023,14-05-2023/100459790_2023-05-13_2.jpg,360 x 480,20828,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100459790_2023-05-13_2.jpg"")",16.583108772140775,Good quality and clarity
14-05-2023,14-05-2023/100459889_2023-05-13_2.jpg,221 x 480,17399,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100459889_2023-05-13_2.jpg"")",17.177408595990613,Good quality and clarity
14-05-2023,14-05-2023/100460544_2023-05-13_2.jpg,480 x 1062,52905,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100460544_2023-05-13_2.jpg"")",21.31624546913926,Good quality and clarity
14-05-2023,14-05-2023/100460814_2023-05-13_2.jpg,480 x 640,41751,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100460814_2023-05-13_2.jpg"")",42.94852245657441,Poor quality and clarity
14-05-2023,14-05-2023/100460819_2023-05-13_2.jpg,480 x 640,34356,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100460819_2023-05-13_2.jpg"")",18.636217701120785,Good quality and clarity
14-05-2023,14-05-2023/100461594_2023-05-13_2.jpg,480 x 640,37950,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100461594_2023-05-13_2.jpg"")",22.061702881648415,Good quality and clarity
14-05-2023,14-05-2023/100462998_2023-05-13_2.jpg,480 x 640,35026,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100462998_2023-05-13_2.jpg"")",28.947208368706214,Good quality and clarity
14-05-2023,14-05-2023/100463001_2023-05-13_2.jpg,480 x 640,21915,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100463001_2023-05-13_2.jpg"")",42.105973036659265,Poor quality and clarity
14-05-2023,14-05-2023/100463838_2023-05-13_2.jpg,480 x 851,31882,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100463838_2023-05-13_2.jpg"")",41.229295340270454,Poor quality and clarity
14-05-2023,14-05-2023/100463846_2023-05-13_2.jpg,360 x 480,35955,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100463846_2023-05-13_2.jpg"")",18.903675128112894,Good quality and clarity
14-05-2023,14-05-2023/100463848_2023-05-13_2.jpg,480 x 1066,70938,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100463848_2023-05-13_2.jpg"")",16.99145485313099,Good quality and clarity
14-05-2023,14-05-2023/100463852_2023-05-13_2.jpg,480 x 851,39923,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100463852_2023-05-13_2.jpg"")",35.39221774976974,Poor quality and clarity
14-05-2023,14-05-2023/100464318_2023-05-13_2.jpg,215 x 480,11670,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100464318_2023-05-13_2.jpg"")",17.94967194526643,Good quality and clarity
14-05-2023,14-05-2023/100464733_2023-05-13_2.jpg,480 x 640,26285,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100464733_2023-05-13_2.jpg"")",33.37174249016877,Poor quality and clarity
14-05-2023,14-05-2023/100465530_2023-05-13_2.jpg,480 x 640,55565,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100465530_2023-05-13_2.jpg"")",20.71656536212626,Good quality and clarity
14-05-2023,14-05-2023/100465554_2023-05-13_2.jpg,480 x 640,41244,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100465554_2023-05-13_2.jpg"")",33.86751231650291,Poor quality and clarity
14-05-2023,14-05-2023/100466028_2023-05-13_2.jpg,270 x 480,23749,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100466028_2023-05-13_2.jpg"")",33.00611331337015,Poor quality and clarity
14-05-2023,14-05-2023/100466699_2023-05-13_2.jpg,480 x 640,36451,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100466699_2023-05-13_2.jpg"")",30.345311526928725,Poor quality and clarity
14-05-2023,14-05-2023/100468508_2023-05-13_2.jpg,360 x 480,21532,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100468508_2023-05-13_2.jpg"")",21.86995773802991,Good quality and clarity
14-05-2023,14-05-2023/100468517_2023-05-13_2.jpg,360 x 480,23753,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100468517_2023-05-13_2.jpg"")",21.33153227468867,Good quality and clarity
14-05-2023,14-05-2023/100468900_2023-05-13_2.jpg,480 x 640,43027,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100468900_2023-05-13_2.jpg"")",8.034400773082297,Good quality and clarity
14-05-2023,14-05-2023/100468926_2023-05-13_2.jpg,480 x 1039,5037,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100468926_2023-05-13_2.jpg"")",99.48725993401862,Poor quality and clarity
14-05-2023,14-05-2023/100469168_2023-05-13_2.jpg,215 x 480,20805,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100469168_2023-05-13_2.jpg"")",22.202744452420546,Good quality and clarity
14-05-2023,14-05-2023/100469284_2023-05-13_2.jpg,480 x 640,26862,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100469284_2023-05-13_2.jpg"")",26.374809387750105,Good quality and clarity
14-05-2023,14-05-2023/100469285_2023-05-13_2.jpg,480 x 640,51522,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100469285_2023-05-13_2.jpg"")",31.243006523640332,Poor quality and clarity
14-05-2023,14-05-2023/100469484_2023-05-13_2.jpg,359 x 480,28116,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100469484_2023-05-13_2.jpg"")",18.178366664375716,Good quality and clarity
14-05-2023,14-05-2023/100469514_2023-05-13_2.jpg,480 x 640,50929,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100469514_2023-05-13_2.jpg"")",24.54916932973694,Good quality and clarity
14-05-2023,14-05-2023/100469731_2023-05-13_2.jpg,480 x 640,2983,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100469731_2023-05-13_2.jpg"")",110.07263362756166,Poor quality and clarity
14-05-2023,14-05-2023/100470664_2023-05-13_2.jpg,480 x 640,41889,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100470664_2023-05-13_2.jpg"")",32.804249685035614,Poor quality and clarity
14-05-2023,14-05-2023/100470678_2023-05-13_2.jpg,360 x 480,31374,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100470678_2023-05-13_2.jpg"")",22.56085130879157,Good quality and clarity
14-05-2023,14-05-2023/100471665_2023-05-13_2.jpg,480 x 640,34561,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100471665_2023-05-13_2.jpg"")",29.606948209906903,Good quality and clarity
14-05-2023,14-05-2023/100472511_2023-05-13_2.jpg,480 x 852,42245,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100472511_2023-05-13_2.jpg"")",27.07105967419713,Good quality and clarity
14-05-2023,14-05-2023/100472516_2023-05-13_2.jpg,480 x 851,55861,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100472516_2023-05-13_2.jpg"")",16.283570442249783,Good quality and clarity
14-05-2023,14-05-2023/100473129_2023-05-13_2.jpg,480 x 640,25389,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100473129_2023-05-13_2.jpg"")",27.248562633227692,Good quality and clarity
14-05-2023,14-05-2023/100474845_2023-05-13_2.jpg,270 x 480,16386,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100474845_2023-05-13_2.jpg"")",24.051954453899583,Good quality and clarity
14-05-2023,14-05-2023/100475421_2023-05-13_2.jpg,480 x 640,39604,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100475421_2023-05-13_2.jpg"")",35.12570851309587,Poor quality and clarity
14-05-2023,14-05-2023/100475928_2023-05-13_2.jpg,480 x 852,44891,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100475928_2023-05-13_2.jpg"")",36.670981497310066,Poor quality and clarity
14-05-2023,14-05-2023/100476137_2023-05-13_2.jpg,480 x 640,31228,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100476137_2023-05-13_2.jpg"")",17.65753649175153,Good quality and clarity
14-05-2023,14-05-2023/100476144_2023-05-13_2.jpg,221 x 480,17395,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100476144_2023-05-13_2.jpg"")",17.232186410608705,Good quality and clarity
14-05-2023,14-05-2023/100476262_2023-05-13_2.jpg,480 x 640,33787,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100476262_2023-05-13_2.jpg"")",26.146010639914692,Good quality and clarity
14-05-2023,14-05-2023/100476264_2023-05-13_2.jpg,480 x 640,44478,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100476264_2023-05-13_2.jpg"")",17.33320978624576,Good quality and clarity
14-05-2023,14-05-2023/100476831_2023-05-13_2.jpg,480 x 637,27870,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100476831_2023-05-13_2.jpg"")",20.111161674189447,Good quality and clarity
14-05-2023,14-05-2023/100477495_2023-05-13_2.jpg,359 x 480,37558,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100477495_2023-05-13_2.jpg"")",26.261819386524138,Good quality and clarity
14-05-2023,14-05-2023/100477917_2023-05-13_2.jpg,480 x 640,35894,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100477917_2023-05-13_2.jpg"")",23.534578013971412,Good quality and clarity
14-05-2023,14-05-2023/100480244_2023-05-13_2.jpg,480 x 640,31429,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100480244_2023-05-13_2.jpg"")",19.0070627793327,Good quality and clarity
14-05-2023,14-05-2023/100480249_2023-05-13_2.jpg,360 x 480,30087,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100480249_2023-05-13_2.jpg"")",24.817042562749606,Good quality and clarity
14-05-2023,14-05-2023/100480526_2023-05-13_2.jpg,480 x 640,50119,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100480526_2023-05-13_2.jpg"")",18.04781375081322,Good quality and clarity
14-05-2023,14-05-2023/100481182_2023-05-13_2.jpg,480 x 360,20296,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100481182_2023-05-13_2.jpg"")",31.234552174826234,Poor quality and clarity
14-05-2023,14-05-2023/100481471_2023-05-13_2.jpg,480 x 638,38387,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100481471_2023-05-13_2.jpg"")",26.72735111597271,Good quality and clarity
14-05-2023,14-05-2023/100481472_2023-05-13_2.jpg,356 x 480,26889,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100481472_2023-05-13_2.jpg"")",18.26668759188462,Good quality and clarity
14-05-2023,14-05-2023/100485267_2023-05-13_2.jpg,480 x 1066,60914,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100485267_2023-05-13_2.jpg"")",21.439044184334506,Good quality and clarity
14-05-2023,14-05-2023/100485784_2023-05-13_2.jpg,480 x 640,40512,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100485784_2023-05-13_2.jpg"")",31.153844603372562,Poor quality and clarity
14-05-2023,14-05-2023/100486578_2023-05-13_2.jpg,480 x 1063,50125,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100486578_2023-05-13_2.jpg"")",22.543081671269164,Good quality and clarity
14-05-2023,14-05-2023/100486611_2023-05-13_2.jpg,215 x 480,15389,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100486611_2023-05-13_2.jpg"")",12.404729882884538,Good quality and clarity
14-05-2023,14-05-2023/100487746_2023-05-13_2.jpg,480 x 640,21893,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100487746_2023-05-13_2.jpg"")",36.62331481723922,Poor quality and clarity
14-05-2023,14-05-2023/100487758_2023-05-13_2.jpg,480 x 642,25942,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100487758_2023-05-13_2.jpg"")",44.8717761820287,Poor quality and clarity
14-05-2023,14-05-2023/100489327_2023-05-13_2.jpg,360 x 480,22858,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/14-05-2023/100489327_2023-05-13_2.jpg"")",4.749870828343404,Good quality and clarity
